v0,N,dpsi_deg,vstar
1400,38,132,1262.5
1400,38,134,1262.2
1400,38,136,1262.2
1400,38,138,1248.3
1400,38,140,1248.2
1400,38,142,1247.9
1400,38,144,1248.6
1400,38,146,1248.3
1400,38,148,1234.5
1400,38,150,1234.6
1400,38,152,1234.2
1400,38,154,1234.2
1400,38,156,1220.6
1400,38,158,1220.5
1400,38,160,1220.3
1400,38,162,1221.0
1400,38,164,1220.6
1400,38,166,1207.1
1400,38,168,1207.2
1400,38,170,1206.9
1400,38,172,1206.8
1400,38,174,1207.4
1400,38,176,1193.4
1400,38,178,1193.6
1400,38,180,1193.9
1400,40,0,1412.8
1400,40,2,1366.2
1400,40,4,1366.2
1400,40,6,1412.5
1400,40,8,1366.2
1400,40,10,1396.5
1400,40,12,1396.6
1400,40,14,1365.7
1400,40,16,1412.5
1400,40,18,1366.0
1400,40,20,1381.5
1400,40,22,1412.8
1400,40,24,1350.6
1400,40,26,1397.1
1400,40,28,1412.5
1400,40,30,1381.5
1400,40,32,1396.7
1400,40,34,1350.7
1400,40,36,1397.1
1400,40,38,1412.5
1400,40,40,1381.6
1400,40,42,1396.8
1400,40,44,1412.8
1400,40,46,1381.3
1400,40,48,1397.0
1400,40,50,1381.5
1400,40,52,1396.8
1400,40,54,1396.6
1400,40,56,1381.3
1400,40,58,1397.1
1400,40,60,1365.9
1400,40,62,1381.5
1400,40,64,1381.2
1400,40,66,1381.3
1400,40,68,1365.8
1400,40,70,1365.7
1400,40,72,1365.6
1400,40,74,1366.2
1400,40,76,1366.0
1400,40,78,1351.1
1400,40,80,1350.8
1400,40,82,1350.5
1400,40,84,1350.6
1400,40,86,1335.6
1400,40,88,1335.6
1400,40,90,1335.2
1400,40,92,1335.9
1400,40,94,1335.7
1400,40,96,1321.2
1400,40,98,1320.8
1400,40,100,1320.9
1400,40,102,1320.5
1400,40,104,1321.2
1400,40,106,1305.7
1400,40,108,1306.4
1400,40,110,1306.3
1400,40,112,1291.0
1400,40,114,1291.9
1400,40,116,1291.3
1400,40,118,1291.5
1400,40,120,1291.2
1400,40,122,1291.9
1400,40,124,1276.9
1400,40,126,1277.6
1400,40,128,1277.3
1400,40,130,1277.3
1400,40,132,1263.2
1400,40,134,1262.8
1400,40,136,1262.9
1400,40,138,1262.5
1400,40,140,1263.2
1400,40,142,1248.6
1400,40,144,1249.4
1400,40,146,1249.0
1400,40,148,1248.6
1400,40,150,1235.3
1400,40,152,1234.9
1400,40,154,1234.7
1400,40,156,1235.4
1400,40,158,1235.1
1400,40,160,1221.0
1400,40,162,1221.7
1400,40,164,1221.2
1400,40,166,1221.2
1400,40,168,1208.0
1400,40,170,1207.6
1400,40,172,1207.3
1400,40,174,1208.1
1400,40,176,1207.7
1400,40,178,1194.3
1400,40,180,1194.7
1400,42,0,1413.4
1400,42,2,1366.9
1400,42,4,1366.9
1400,42,6,1413.1
1400,42,8,1366.9
1400,42,10,1397.1
1400,42,12,1397.2
1400,42,14,1366.3
1400,42,16,1413.1
1400,42,18,1366.7
1400,42,20,1382.2
1400,42,22,1413.4
1400,42,24,1351.2
1400,42,26,1397.7
1400,42,28,1413.1
1400,42,30,1382.2
1400,42,32,1397.2
1400,42,34,1366.1
1400,42,36,1397.7
1400,42,38,1413.1
1400,42,40,1382.2
1400,42,42,1397.4
1400,42,44,1413.4
1400,42,46,1381.9
1400,42,48,1397.6
1400,42,50,1382.2
1400,42,52,1397.4
1400,42,54,1397.3
1400,42,56,1381.9
1400,42,58,1397.7
1400,42,60,1397.5
1400,42,62,1382.1
1400,42,64,1381.9
1400,42,66,1381.9
1400,42,68,1381.7
1400,42,70,1366.4
1400,42,72,1366.2
1400,42,74,1366.9
1400,42,76,1366.6
1400,42,78,1366.4
1400,42,80,1351.5
1400,42,82,1351.1
1400,42,84,1351.1
1400,42,86,1351.0
1400,42,88,1336.2
1400,42,90,1335.9
1400,42,92,1336.6
1400,42,94,1336.3
1400,42,96,1336.4
1400,42,98,1321.5
1400,42,100,1321.5
1400,42,102,1321.3
1400,42,104,1321.9
1400,42,106,1321.6
1400,42,108,1307.1
1400,42,110,1307.0
1400,42,112,1306.7
1400,42,114,1306.7
1400,42,116,1292.1
1400,42,118,1292.2
1400,42,120,1291.8
1400,42,122,1292.6
1400,42,124,1292.3
1400,42,126,1278.3
1400,42,128,1278.0
1400,42,130,1278.0
1400,42,132,1277.6
1400,42,134,1278.3
1400,42,136,1263.6
1400,42,138,1264.0
1400,42,140,1263.9
1400,42,142,1263.5
1400,42,144,1250.1
1400,42,146,1249.7
1400,42,148,1249.5
1400,42,150,1249.3
1400,42,152,1249.9
1400,42,154,1235.4
1400,42,156,1236.1
1400,42,158,1235.8
1400,42,160,1235.8
1400,42,162,1222.5
1400,42,164,1221.2
1400,42,166,1221.9
1400,42,168,1221.5
1400,42,170,1222.3
1400,42,172,1208.1
1400,42,174,1208.9
1400,42,176,1208.5
1400,42,178,1208.3
1400,42,180,1195.4
1400,44,0,1414.1
1400,44,2,1367.6
1400,44,4,1367.6
1400,44,6,1413.8
1400,44,8,1367.6
1400,44,10,1397.8
1400,44,12,1397.8
1400,44,14,1367.0
1400,44,16,1413.8
1400,44,18,1367.3
1400,44,20,1382.8
1400,44,22,1414.1
1400,44,24,1351.9
1400,44,26,1398.4
1400,44,28,1413.8
1400,44,30,1382.9
1400,44,32,1397.8
1400,44,34,1397.8
1400,44,36,1398.4
1400,44,38,1413.8
1400,44,40,1382.9
1400,44,42,1398.1
1400,44,44,1414.1
1400,44,46,1382.6
1400,44,48,1398.2
1400,44,50,1413.8
1400,44,52,1398.1
1400,44,54,1397.9
1400,44,56,1382.6
1400,44,58,1398.4
1400,44,60,1398.1
1400,44,62,1382.8
1400,44,64,1382.5
1400,44,66,1382.6
1400,44,68,1382.3
1400,44,70,1382.0
1400,44,72,1382.8
1400,44,74,1367.6
1400,44,76,1367.3
1400,44,78,1367.1
1400,44,80,1367.1
1400,44,82,1352.0
1400,44,84,1351.8
1400,44,86,1351.6
1400,44,88,1352.2
1400,44,90,1352.0
1400,44,92,1337.3
1400,44,94,1337.0
1400,44,96,1337.1
1400,44,98,1336.8
1400,44,100,1337.4
1400,44,102,1322.0
1400,44,104,1322.6
1400,44,106,1322.3
1400,44,108,1322.0
1400,44,110,1307.6
1400,44,112,1307.4
1400,44,114,1307.4
1400,44,116,1307.0
1400,44,118,1307.7
1400,44,120,1292.5
1400,44,122,1293.3
1400,44,124,1293.0
1400,44,126,1292.9
1400,44,128,1278.7
1400,44,130,1278.7
1400,44,132,1278.3
1400,44,134,1279.0
1400,44,136,1278.6
1400,44,138,1264.7
1400,44,140,1264.7
1400,44,142,1264.4
1400,44,144,1264.2
1400,44,146,1250.4
1400,44,148,1250.2
1400,44,150,1249.9
1400,44,152,1250.7
1400,44,154,1250.3
1400,44,156,1236.8
1400,44,158,1236.6
1400,44,160,1236.6
1400,44,162,1236.2
1400,44,164,1236.8
1400,44,166,1222.6
1400,44,168,1223.0
1400,44,170,1223.0
1400,44,172,1222.8
1400,44,174,1209.6
1400,44,176,1209.2
1400,44,178,1209.5
1400,44,180,1208.8
1400,46,0,1414.7
1400,46,2,1368.2
1400,46,4,1368.2
1400,46,6,1414.4
1400,46,8,1368.2
1400,46,10,1398.7
1400,46,12,1398.4
1400,46,14,1367.6
1400,46,16,1414.4
1400,46,18,1368.0
1400,46,20,1383.5
1400,46,22,1414.7
1400,46,24,1352.5
1400,46,26,1399.0
1400,46,28,1414.4
1400,46,30,1383.5
1400,46,32,1414.7
1400,46,34,1398.4
1400,46,36,1399.0
1400,46,38,1414.4
1400,46,40,1383.5
1400,46,42,1398.7
1400,46,44,1414.7
1400,46,46,1383.2
1400,46,48,1398.9
1400,46,50,1414.4
1400,46,52,1398.7
1400,46,54,1398.6
1400,46,56,1383.2
1400,46,58,1399.0
1400,46,60,1398.8
1400,46,62,1383.4
1400,46,64,1398.6
1400,46,66,1383.2
1400,46,68,1383.0
1400,46,70,1382.7
1400,46,72,1383.4
1400,46,74,1383.2
1400,46,76,1368.0
1400,46,78,1367.7
1400,46,80,1367.7
1400,46,82,1367.5
1400,46,84,1368.2
1400,46,86,1352.3
1400,46,88,1352.9
1400,46,90,1352.6
1400,46,92,1352.7
1400,46,94,1337.6
1400,46,96,1337.7
1400,46,98,1337.4
1400,46,100,1338.1
1400,46,102,1337.8
1400,46,104,1323.2
1400,46,106,1322.9
1400,46,108,1322.9
1400,46,110,1308.3
1400,46,112,1308.1
1400,46,114,1308.1
1400,46,116,1307.7
1400,46,118,1308.4
1400,46,120,1308.1
1400,46,122,1293.9
1400,46,124,1293.7
1400,46,126,1293.6
1400,46,128,1293.3
1400,46,130,1293.9
1400,46,132,1279.0
1400,46,134,1279.7
1400,46,136,1279.3
1400,46,138,1279.4
1400,46,140,1265.4
1400,46,142,1265.1
1400,46,144,1264.9
1400,46,146,1265.5
1400,46,148,1265.3
1400,46,150,1251.3
1400,46,152,1251.4
1400,46,154,1251.0
1400,46,156,1251.0
1400,46,158,1237.3
1400,46,160,1237.3
1400,46,162,1236.9
1400,46,164,1237.5
1400,46,166,1237.1
1400,46,168,1223.7
1400,46,170,1223.7
1400,46,172,1223.6
1400,46,174,1223.2
1400,46,176,1223.9
1400,46,178,1210.2
1400,46,180,1210.2
1400,48,0,1415.3
1400,48,2,1368.9
1400,48,4,1368.9
1400,48,6,1415.0
1400,48,8,1368.9
1400,48,10,1399.0
1400,48,12,1398.5
1400,48,14,1368.3
1400,48,16,1415.0
1400,48,18,1368.6
1400,48,20,1384.1
1400,48,22,1415.3
1400,48,24,1353.2
1400,48,26,1399.7
1400,48,28,1415.0
1400,48,30,1384.2
1400,48,32,1415.3
1400,48,34,1399.0
1400,48,36,1399.7
1400,48,38,1415.0
1400,48,40,1384.2
1400,48,42,1399.4
1400,48,44,1415.3
1400,48,46,1383.9
1400,48,48,1399.5
1400,48,50,1415.0
1400,48,52,1399.4
1400,48,54,1399.2
1400,48,56,1383.9
1400,48,58,1399.7
1400,48,60,1399.4
1400,48,62,1384.1
1400,48,64,1399.2
1400,48,66,1399.0
1400,48,68,1399.7
1400,48,70,1383.4
1400,48,72,1384.1
1400,48,74,1383.9
1400,48,76,1383.9
1400,48,78,1368.4
1400,48,80,1368.4
1400,48,82,1368.2
1400,48,84,1368.9
1400,48,86,1368.6
1400,48,88,1353.6
1400,48,90,1353.3
1400,48,92,1353.4
1400,48,94,1353.1
1400,48,96,1338.4
1400,48,98,1338.1
1400,48,100,1338.7
1400,48,102,1338.5
1400,48,104,1338.2
1400,48,106,1323.6
1400,48,108,1323.5
1400,48,110,1323.2
1400,48,112,1323.0
1400,48,114,1323.8
1400,48,116,1309.1
1400,48,118,1309.1
1400,48,120,1308.6
1400,48,122,1308.8
1400,48,124,1294.4
1400,48,126,1294.3
1400,48,128,1294.0
1400,48,130,1294.6
1400,48,132,1294.3
1400,48,134,1280.4
1400,48,136,1280.0
1400,48,138,1280.1
1400,48,140,1279.7
1400,48,142,1280.4
1400,48,144,1265.4
1400,48,146,1266.2
1400,48,148,1266.0
1400,48,150,1265.9
1400,48,152,1252.1
1400,48,154,1251.7
1400,48,156,1251.7
1400,48,158,1252.2
1400,48,160,1252.0
1400,48,162,1237.6
1400,48,164,1238.2
1400,48,166,1237.9
1400,48,168,1237.9
1400,48,170,1224.5
1400,48,172,1224.3
1400,48,174,1223.9
1400,48,176,1224.7
1400,48,178,1224.2
1400,48,180,1210.9
1400,50,0,1416.0
1400,50,2,1369.5
1400,50,4,1369.5
1400,50,6,1415.7
1400,50,8,1369.5
1400,50,10,1399.7
1400,50,12,1399.7
1400,50,14,1369.0
1400,50,16,1415.7
1400,50,18,1383.9
1400,50,20,1384.8
1400,50,22,1416.0
1400,50,24,1368.7
1400,50,26,1400.3
1400,50,28,1415.7
1400,50,30,1384.8
1400,50,32,1415.3
1400,50,34,1399.7
1400,50,36,1400.3
1400,50,38,1415.7
1400,50,40,1384.8
1400,50,42,1400.0
1400,50,44,1416.0
1400,50,46,1384.5
1400,50,48,1400.2
1400,50,50,1415.7
1400,50,52,1400.0
1400,50,54,1399.8
1400,50,56,1384.5
1400,50,58,1400.3
1400,50,60,1400.0
1400,50,62,1384.7
1400,50,64,1399.8
1400,50,66,1399.7
1400,50,68,1400.3
1400,50,70,1400.2
1400,50,72,1384.7
1400,50,74,1384.5
1400,50,76,1384.5
1400,50,78,1384.3
1400,50,80,1369.0
1400,50,82,1368.8
1400,50,84,1369.5
1400,50,86,1369.3
1400,50,88,1369.0
1400,50,90,1354.0
1400,50,92,1354.0
1400,50,94,1353.8
1400,50,96,1353.5
1400,50,98,1338.8
1400,50,100,1339.4
1400,50,102,1339.1
1400,50,104,1338.8
1400,50,106,1338.9
1400,50,108,1324.2
1400,50,110,1323.9
1400,50,112,1323.7
1400,50,114,1324.4
1400,50,116,1324.2
1400,50,118,1309.8
1400,50,120,1309.3
1400,50,122,1309.5
1400,50,124,1309.2
1400,50,126,1309.8
1400,50,128,1294.7
1400,50,130,1295.3
1400,50,132,1295.0
1400,50,134,1295.0
1400,50,136,1280.7
1400,50,138,1280.8
1400,50,140,1280.4
1400,50,142,1281.1
1400,50,144,1280.7
1400,50,146,1266.9
1400,50,148,1266.7
1400,50,150,1266.6
1400,50,152,1266.3
1400,50,154,1267.0
1400,50,156,1252.5
1400,50,158,1252.9
1400,50,160,1252.7
1400,50,162,1252.6
1400,50,164,1239.0
1400,50,166,1238.7
1400,50,168,1238.6
1400,50,170,1238.2
1400,50,172,1238.8
1400,50,174,1224.6
1400,50,176,1225.4
1400,50,178,1225.0
1400,50,180,1225.0
1400,52,0,1416.6
1400,52,2,1384.9
1400,52,4,1370.2
1400,52,6,1416.3
1400,52,8,1370.2
1400,52,10,1416.6
1400,52,12,1400.3
1400,52,14,1369.6
1400,52,16,1416.3
1400,52,18,1384.6
1400,52,20,1385.5
1400,52,22,1416.6
1400,52,24,1368.7
1400,52,26,1401.0
1400,52,28,1416.3
1400,52,30,1385.5
1400,52,32,1415.3
1400,52,34,1400.3
1400,52,36,1401.0
1400,52,38,1416.3
1400,52,40,1385.5
1400,52,42,1400.6
1400,52,44,1416.6
1400,52,46,1385.2
1400,52,48,1400.8
1400,52,50,1416.3
1400,52,52,1400.6
1400,52,54,1400.5
1400,52,56,1385.2
1400,52,58,1401.0
1400,52,60,1400.7
1400,52,62,1385.4
1400,52,64,1400.5
1400,52,66,1400.3
1400,52,68,1401.0
1400,52,70,1400.8
1400,52,72,1385.4
1400,52,74,1385.2
1400,52,76,1385.2
1400,52,78,1384.9
1400,52,80,1384.7
1400,52,82,1385.4
1400,52,84,1370.2
1400,52,86,1369.9
1400,52,88,1369.6
1400,52,90,1369.7
1400,52,92,1354.7
1400,52,94,1354.5
1400,52,96,1354.2
1400,52,98,1354.9
1400,52,100,1354.6
1400,52,102,1339.8
1400,52,104,1339.5
1400,52,106,1339.6
1400,52,108,1339.3
1400,52,110,1339.9
1400,52,112,1325.1
1400,52,114,1325.1
1400,52,116,1324.8
1400,52,118,1324.8
1400,52,120,1310.0
1400,52,122,1310.1
1400,52,124,1309.8
1400,52,126,1310.5
1400,52,128,1310.2
1400,52,130,1296.0
1400,52,132,1295.7
1400,52,134,1295.7
1400,52,136,1295.3
1400,52,138,1296.0
1400,52,140,1281.1
1400,52,142,1281.8
1400,52,144,1281.4
1400,52,146,1281.5
1400,52,148,1267.4
1400,52,150,1267.3
1400,52,152,1267.0
1400,52,154,1267.7
1400,52,156,1267.3
1400,52,158,1253.6
1400,52,160,1253.4
1400,52,162,1253.3
1400,52,164,1253.0
1400,52,166,1253.7
1400,52,168,1239.3
1400,52,170,1239.7
1400,52,172,1239.5
1400,52,174,1239.5
1400,52,176,1226.1
1400,52,178,1225.4
1400,52,180,1225.8
1400,54,0,1417.3
1400,54,2,1385.6
1400,54,4,1370.8
1400,54,6,1416.9
1400,54,8,1370.8
1400,54,10,1417.3
1400,54,12,1400.9
1400,54,14,1370.3
1400,54,16,1416.9
1400,54,18,1385.2
1400,54,20,1386.1
1400,54,22,1417.3
1400,54,24,1368.7
1400,54,26,1401.6
1400,54,28,1416.9
1400,54,30,1386.1
1400,54,32,1415.3
1400,54,34,1401.0
1400,54,36,1401.6
1400,54,38,1416.9
1400,54,40,1386.1
1400,54,42,1401.3
1400,54,44,1417.3
1400,54,46,1385.8
1400,54,48,1401.5
1400,54,50,1416.9
1400,54,52,1401.3
1400,54,54,1401.1
1400,54,56,1417.3
1400,54,58,1401.6
1400,54,60,1401.3
1400,54,62,1386.0
1400,54,64,1401.1
1400,54,66,1417.3
1400,54,68,1401.6
1400,54,70,1401.5
1400,54,72,1386.0
1400,54,74,1401.3
1400,54,76,1385.8
1400,54,78,1385.6
1400,54,80,1385.3
1400,54,82,1386.0
1400,54,84,1385.8
1400,54,86,1370.6
1400,54,88,1370.3
1400,54,90,1370.3
1400,54,92,1370.1
1400,54,94,1370.8
1400,54,96,1355.6
1400,54,98,1355.6
1400,54,100,1355.3
1400,54,102,1355.0
1400,54,104,1340.3
1400,54,106,1340.3
1400,54,108,1339.9
1400,54,110,1340.6
1400,54,112,1340.4
1400,54,114,1325.8
1400,54,116,1325.5
1400,54,118,1325.5
1400,54,120,1325.1
1400,54,122,1326.0
1400,54,124,1310.5
1400,54,126,1311.2
1400,54,128,1310.8
1400,54,130,1296.7
1400,54,132,1296.4
1400,54,134,1296.4
1400,54,136,1296.0
1400,54,138,1296.7
1400,54,140,1296.5
1400,54,142,1282.5
1400,54,144,1282.1
1400,54,146,1282.2
1400,54,148,1281.8
1400,54,150,1282.5
1400,54,152,1267.7
1400,54,154,1268.4
1400,54,156,1268.1
1400,54,158,1268.0
1400,54,160,1254.1
1400,54,162,1254.0
1400,54,164,1253.8
1400,54,166,1254.4
1400,54,168,1254.0
1400,54,170,1240.4
1400,54,172,1240.3
1400,54,174,1240.2
1400,54,176,1239.9
1400,54,178,1240.6
1400,54,180,1226.5
1400,56,0,1417.9
1400,56,2,1386.2
1400,56,4,1371.5
1400,56,6,1417.6
1400,56,8,1371.5
1400,56,10,1417.9
1400,56,12,1417.9
1400,56,14,1370.9
1400,56,16,1417.6
1400,56,18,1385.9
1400,56,20,1386.8
1400,56,22,1417.9
1400,56,24,1369.4
1400,56,26,1402.2
1400,56,28,1417.6
1400,56,30,1386.8
1400,56,32,1415.3
1400,56,34,1401.6
1400,56,36,1402.2
1400,56,38,1417.6
1400,56,40,1386.8
1400,56,42,1401.9
1400,56,44,1417.9
1400,56,46,1386.5
1400,56,48,1402.1
1400,56,50,1417.6
1400,56,52,1401.9
1400,56,54,1401.8
1400,56,56,1417.9
1400,56,58,1402.2
1400,56,60,1402.0
1400,56,62,1386.7
1400,56,64,1401.8
1400,56,66,1417.9
1400,56,68,1402.2
1400,56,70,1402.1
1400,56,72,1401.9
1400,56,74,1401.9
1400,56,76,1401.6
1400,56,78,1386.2
1400,56,80,1386.0
1400,56,82,1386.7
1400,56,84,1386.5
1400,56,86,1386.5
1400,56,88,1371.0
1400,56,90,1371.0
1400,56,92,1370.8
1400,56,94,1371.5
1400,56,96,1371.2
1400,56,98,1356.2
1400,56,100,1356.0
1400,56,102,1355.9
1400,56,104,1355.7
1400,56,106,1356.4
1400,56,108,1340.6
1400,56,110,1341.3
1400,56,112,1341.0
1400,56,114,1341.1
1400,56,116,1326.2
1400,56,118,1326.1
1400,56,120,1325.8
1400,56,122,1326.6
1400,56,124,1326.2
1400,56,126,1311.9
1400,56,128,1311.5
1400,56,130,1311.5
1400,56,132,1311.3
1400,56,134,1312.0
1400,56,136,1296.7
1400,56,138,1297.4
1400,56,140,1297.2
1400,56,142,1297.2
1400,56,144,1282.6
1400,56,146,1282.9
1400,56,148,1282.3
1400,56,150,1283.2
1400,56,152,1282.9
1400,56,154,1269.1
1400,56,156,1268.8
1400,56,158,1268.7
1400,56,160,1268.4
1400,56,162,1254.8
1400,56,164,1254.5
1400,56,166,1255.1
1400,56,168,1254.6
1400,56,170,1254.8
1400,56,172,1241.0
1400,56,174,1240.9
1400,56,176,1240.6
1400,56,178,1241.3
1400,56,180,1241.0
1400,58,0,1418.5
1400,58,2,1386.8
1400,58,4,1401.9
1400,58,6,1418.2
1400,58,8,1386.5
1400,58,10,1418.5
1400,58,12,1418.5
1400,58,14,1371.6
1400,58,16,1418.2
1400,58,18,1386.5
1400,58,20,1402.6
1400,58,22,1418.5
1400,58,24,1371.6
1400,58,26,1402.9
1400,58,28,1418.2
1400,58,30,1387.4
1400,58,32,1418.5
1400,58,34,1402.2
1400,58,36,1402.9
1400,58,38,1418.2
1400,58,40,1402.5
1400,58,42,1402.6
1400,58,44,1418.5
1400,58,46,1387.1
1400,58,48,1402.7
1400,58,50,1418.2
1400,58,52,1402.6
1400,58,54,1402.4
1400,58,56,1418.5
1400,58,58,1402.9
1400,58,60,1402.6
1400,58,62,1387.3
1400,58,64,1402.4
1400,58,66,1418.5
1400,58,68,1402.9
1400,58,70,1402.7
1400,58,72,1402.5
1400,58,74,1402.6
1400,58,76,1402.2
1400,58,78,1386.9
1400,58,80,1402.7
1400,58,82,1387.3
1400,58,84,1387.1
1400,58,86,1387.1
1400,58,88,1386.9
1400,58,90,1371.7
1400,58,92,1371.5
1400,58,94,1372.1
1400,58,96,1371.9
1400,58,98,1371.6
1400,58,100,1356.5
1400,58,102,1356.5
1400,58,104,1356.3
1400,58,106,1357.0
1400,58,108,1356.8
1400,58,110,1342.0
1400,58,112,1341.7
1400,58,114,1341.8
1400,58,116,1341.5
1400,58,118,1342.1
1400,58,120,1326.5
1400,58,122,1327.3
1400,58,124,1326.9
1400,58,126,1327.0
1400,58,128,1312.2
1400,58,130,1312.2
1400,58,132,1312.0
1400,58,134,1312.7
1400,58,136,1312.3
1400,58,138,1298.0
1400,58,140,1297.9
1400,58,142,1297.9
1400,58,144,1297.5
1400,58,146,1298.2
1400,58,148,1283.1
1400,58,150,1283.9
1400,58,152,1283.4
1400,58,154,1283.2
1400,58,156,1269.5
1400,58,158,1269.5
1400,58,160,1268.9
1400,58,162,1269.5
1400,58,164,1269.3
1400,58,166,1255.8
1400,58,168,1255.3
1400,58,170,1255.5
1400,58,172,1255.0
1400,58,174,1255.7
1400,58,176,1241.4
1400,58,178,1242.0
1400,58,180,1241.7
1400,60,0,1419.2
1400,60,2,1387.5
1400,60,4,1402.5
1400,60,6,1418.8
1400,60,8,1387.5
1400,60,10,1419.2
1400,60,12,1419.2
1400,60,14,1372.2
1400,60,16,1418.8
1400,60,18,1387.2
1400,60,20,1403.2
1400,60,22,1419.2
1400,60,24,1387.4
1400,60,26,1403.5
1400,60,28,1418.8
1400,60,30,1388.1
1400,60,32,1419.2
1400,60,34,1418.5
1400,60,36,1403.5
1400,60,38,1418.8
1400,60,40,1403.1
1400,60,42,1403.2
1400,60,44,1419.2
1400,60,46,1387.8
1400,60,48,1403.4
1400,60,50,1418.8
1400,60,52,1403.2
1400,60,54,1403.1
1400,60,56,1419.2
1400,60,58,1403.5
1400,60,60,1403.3
1400,60,62,1388.0
1400,60,64,1403.1
1400,60,66,1419.2
1400,60,68,1403.5
1400,60,70,1403.4
1400,60,72,1418.8
1400,60,74,1403.2
1400,60,76,1402.9
1400,60,78,1387.5
1400,60,80,1403.4
1400,60,82,1403.2
1400,60,84,1387.8
1400,60,86,1387.8
1400,60,88,1387.5
1400,60,90,1387.3
1400,60,92,1388.0
1400,60,94,1372.8
1400,60,96,1372.5
1400,60,98,1372.3
1400,60,100,1372.3
1400,60,102,1357.2
1400,60,104,1357.0
1400,60,106,1357.7
1400,60,108,1357.4
1400,60,110,1357.2
1400,60,112,1342.4
1400,60,114,1342.4
1400,60,116,1342.1
1400,60,118,1342.8
1400,60,120,1342.5
1400,60,122,1328.0
1400,60,124,1327.6
1400,60,126,1327.6
1400,60,128,1327.4
1400,60,130,1328.0
1400,60,132,1312.4
1400,60,134,1313.4
1400,60,136,1313.0
1400,60,138,1313.0
1400,60,140,1298.6
1400,60,142,1298.6
1400,60,144,1298.2
1400,60,146,1298.9
1400,60,148,1298.5
1400,60,150,1284.6
1400,60,152,1284.1
1400,60,154,1283.8
1400,60,156,1283.9
1400,60,158,1270.2
1400,60,160,1269.6
1400,60,162,1270.2
1400,60,164,1270.0
1400,60,166,1269.7
1400,60,168,1256.0
1400,60,170,1256.2
1400,60,172,1255.7
1400,60,174,1256.4
1400,60,176,1256.0
1400,60,178,1242.7
1400,60,180,1242.4
1400,62,0,1419.8
1400,62,2,1388.1
1400,62,4,1402.5
1400,62,6,1419.5
1400,62,8,1388.1
1400,62,10,1419.8
1400,62,12,1419.8
1400,62,14,1372.9
1400,62,16,1419.5
1400,62,18,1387.8
1400,62,20,1403.9
1400,62,22,1419.8
1400,62,24,1388.0
1400,62,26,1404.2
1400,62,28,1419.5
1400,62,30,1388.7
1400,62,32,1419.2
1400,62,34,1419.2
1400,62,36,1404.2
1400,62,38,1419.5
1400,62,40,1403.8
1400,62,42,1403.9
1400,62,44,1419.8
1400,62,46,1388.4
1400,62,48,1404.0
1400,62,50,1419.5
1400,62,52,1403.9
1400,62,54,1403.7
1400,62,56,1419.8
1400,62,58,1404.2
1400,62,60,1403.9
1400,62,62,1403.7
1400,62,64,1403.7
1400,62,66,1419.8
1400,62,68,1404.2
1400,62,70,1404.0
1400,62,72,1419.5
1400,62,74,1403.9
1400,62,76,1403.5
1400,62,78,1388.2
1400,62,80,1404.0
1400,62,82,1403.8
1400,62,84,1403.9
1400,62,86,1388.4
1400,62,88,1388.2
1400,62,90,1388.0
1400,62,92,1388.7
1400,62,94,1388.4
1400,62,96,1373.2
1400,62,98,1373.0
1400,62,100,1373.0
1400,62,102,1372.7
1400,62,104,1373.5
1400,62,106,1358.4
1400,62,108,1358.1
1400,62,110,1357.8
1400,62,112,1357.6
1400,62,114,1343.1
1400,62,116,1342.8
1400,62,118,1343.4
1400,62,120,1343.2
1400,62,122,1328.7
1400,62,124,1328.3
1400,62,126,1328.3
1400,62,128,1328.0
1400,62,130,1328.7
1400,62,132,1328.4
1400,62,134,1314.1
1400,62,136,1313.7
1400,62,138,1313.7
1400,62,140,1313.4
1400,62,142,1314.1
1400,62,144,1298.9
1400,62,146,1299.6
1400,62,148,1299.2
1400,62,150,1299.3
1400,62,152,1284.8
1400,62,154,1284.7
1400,62,156,1284.4
1400,62,158,1284.2
1400,62,160,1284.9
1400,62,162,1271.0
1400,62,164,1270.7
1400,62,166,1270.6
1400,62,168,1270.4
1400,62,170,1271.0
1400,62,172,1256.4
1400,62,174,1257.1
1400,62,176,1256.8
1400,62,178,1256.8
1400,62,180,1243.2
1400,64,0,1420.4
1400,64,2,1388.8
1400,64,4,1403.7
1400,64,6,1420.1
1400,64,8,1388.8
1400,64,10,1420.4
1400,64,12,1419.8
1400,64,14,1373.7
1400,64,16,1420.1
1400,64,18,1404.4
1400,64,20,1404.5
1400,64,22,1420.4
1400,64,24,1388.7
1400,64,26,1404.8
1400,64,28,1420.1
1400,64,30,1389.4
1400,64,32,1419.2
1400,64,34,1419.8
1400,64,36,1404.8
1400,64,38,1420.1
1400,64,40,1404.4
1400,64,42,1404.5
1400,64,44,1420.4
1400,64,46,1389.1
1400,64,48,1404.7
1400,64,50,1420.1
1400,64,52,1404.5
1400,64,54,1404.3
1400,64,56,1420.4
1400,64,58,1404.8
1400,64,60,1420.1
1400,64,62,1404.4
1400,64,64,1404.3
1400,64,66,1420.4
1400,64,68,1404.8
1400,64,70,1404.7
1400,64,72,1420.1
1400,64,74,1404.5
1400,64,76,1404.2
1400,64,78,1420.4
1400,64,80,1404.7
1400,64,82,1404.5
1400,64,84,1404.5
1400,64,86,1404.3
1400,64,88,1388.8
1400,64,90,1388.6
1400,64,92,1389.4
1400,64,94,1389.1
